device_id,licence_number,registration_id,radcom_access_id,radcom_registration_id,freq_centre,bandwidth,freq_lower,freq_upper,occupied_bw,service_type,service_subtype,licence_subtype,height,latitude,longitude,site_id,site_name,state,client,industry,emission_designator,tx_rx,power_watts,eirp_watts,simplex_duplex,azimuth,antenna_gain,antenna_manufacturer,antenna_model,multi_antenna,antenna_size,antenna_tilt,antenna_type,date_authorised,date_issued,date_effective,date_expires,licence_status
331723499,9867483,10086902,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,41.7,-37.826245,147.6221,36241,Telstra Exchange 45 Grant Street BAIRNSDALE,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,95,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,16/8/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331723589,9867483,9944497,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-30.707666,152.914796,9018190,NBN Co Site 36 Mackay Street MACKSVILLE,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8593,X,180,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,4/3/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331723688,9867483,10126114,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,32,-34.694583,135.830562,24917,Telstra Site Winter Hill  Lot 14 Winter Hill Drv  5 km NW of PORT LINCOLN,SA ,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,70,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,25/10/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331723973,9867483,10126104,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,32,-34.694583,135.830562,24917,Telstra Site Winter Hill  Lot 14 Winter Hill Drv  5 km NW of PORT LINCOLN,SA ,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,310,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,25/10/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331723984,9867483,10288582,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,47,-30.127274,153.180889,55338,Optus Site off Greys Rd South West WOOLGOOLGA,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,20,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,4/9/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331724227,9867483,10280892,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-38.07078,147.08196,9017817,NBN Co Site 72 Bengworden Road COBAINS,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,150,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,18/8/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331724703,9867483,10004149,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,35.5,-21.393739,149.23792,480327,CMTS Site Sarina Beach Rd SARINA,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,230,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,17/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331725198,9867483,9944460,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-37.933015,146.991605,9017819,NBN Co Site Maffra-Briagolong Road MAFFRA,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8593,X,280,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,4/3/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331725507,9867483,9958386,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-37.515329,143.809009,9015336,NBN Co Site 10 Morang Crescent MITCHELL PARK,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,240,17.5,ARGUS,SSPX310M, ,0,0,Panel (1 sector)-R,16/3/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331725570,9867483,10003207,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,52,-35.805896,144.208034,305692,Optus Site Roney Property Weinberg St COHUNA,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,240,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,16/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331726056,9867483,10003238,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,33,-35.921747,145.64633,300301,Shire Office cnr Queen & Station Streets COBRAM,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,175,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,16/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331726796,9867483,10327334,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,53.5,-36.373079,145.46245,133544,Telstra Site Intersection of Central Ave & Old Dookie Rd SHEPPARTON,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,30,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331726872,9867483,10305213,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-38.32541,142.508075,9019348,NBN Co Site Tinker Rd BUSHFIELD,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,335,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,3/10/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331728309,9867483,10051888,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,20,-31.113331,150.864272,9015382,Murroon Water Reservoir Country Road off Oxley Highway WESTDALE,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,40,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,2/6/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331728416,9867483,9972031,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-36.229948,145.560267,9018139,NBN Co Site 238-240 Hickey Road KATANDRA WEST,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,350,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,30/3/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331729336,9867483,10001139,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,53,-34.805711,147.196933,35010,Water Tower COOLAMON,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,160,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,11/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331729566,9867483,9944477,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-34.533055,146.415109,9020309,NBN Co Site Petersham Road LEETON,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,260,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,4/3/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331729587,9867483,10104872,,,3475000000,19900000,3465050000,3484950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,33,-19.204646,146.504032,9010826,Optus Lattice Tower Blue Mountain Drive BLUEWATER PARK,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,135,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,21/9/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331729970,9867483,10303246,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,35.5,-21.393739,149.23792,480327,CMTS Site Sarina Beach Rd SARINA,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,135,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,26/9/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331730527,9867483,10327282,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-34.237788,142.167714,9023046,NBN Co Site 731-733 Koorlong Avenue IRYMPLE,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,105,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,6/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331730554,9867483,10089515,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,20,-31.113331,150.864272,9015382,Murroon Water Reservoir Country Road off Oxley Highway WESTDALE,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,85,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,23/8/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331731123,9867483,10327308,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-36.464584,145.427153,9017621,NBN Co Site 260 Central Kialla Road KIALLA,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,0,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331731282,9867483,10327344,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,41.7,-37.826245,147.6221,36241,Telstra Exchange 45 Grant Street BAIRNSDALE,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,310,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331731689,9867483,9993994,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-36.41143,145.468375,9017620,NBN Co Site 585 Channel Road SHEPPARTON EAST,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,345,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,19/4/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331732241,9867483,9944469,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-30.743914,150.698715,9019226,NBN Co Site 107 Wimborne Road MANILLA,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8593,X,60,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,4/3/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331732343,9867483,10327362,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,50,-37.768813,147.587284,9022854,NBN Co Site 180 Mount Lookout Road MOUNT TAYLOR,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,240,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331732441,9867483,10305221,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-38.32541,142.508075,9019348,NBN Co Site Tinker Rd BUSHFIELD,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,250,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,3/10/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331732497,9867483,10051894,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,20,-31.113331,150.864272,9015382,Murroon Water Reservoir Country Road off Oxley Highway WESTDALE,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,100,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,2/6/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331733481,9867483,10288570,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,35,-36.460294,142.595061,9018940,NBN Co Site Lot 2 Coutts Road MINYIP,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,275,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,4/9/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331733488,9867483,10091707,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,30,-35.928529,150.058289,9010427,Optus Tower Moruya Reservoir Rd MORUYA,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,50,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,30/8/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331733657,9867483,10209412,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,27.6,-28.660209,153.560917,280139,Optus Site Byron View Saint Helena via BYRON BAY,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,315,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,24/3/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331733805,9867483,10082261,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,50,-36.256772,142.402675,9000178,Optus site Pyers St WARRACKNABEAL,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,245,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,2/8/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331734956,9867483,10133929,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,54.5,-36.066459,143.213341,305488,Optus Site Farmland Birchip-Wycheproof Rd WYCHEPROOF,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,130,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,8/11/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331735227,9867483,10327385,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-37.697138,147.821443,9022860,NBN Co Site 81-101 Brooks Road BRUTHEN,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,155,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/11/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331735311,9867483,9978101,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,50,-36.494993,145.322274,9018129,NBN Co Site 102 Bitcon Road TOOLAMBA,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,65,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/4/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331735897,9867483,10303233,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,20,-20.004832,148.235716,19238,Bowen Shire Council Site Bowen Hill BOWEN,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,220,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,26/9/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331735953,9867483,10089504,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,20,-31.113331,150.864272,9015382,Murroon Water Reservoir Country Road off Oxley Highway WESTDALE,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,50,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,23/8/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331736654,9867483,9994007,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,42.5,-36.566738,145.958564,130274,Vodafone Site Mansfield Rd BENALLA,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,130,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,19/4/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331736878,9867483,10310142,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,56,-37.814061,140.824954,9019058,NBN Co Site 337 Bishop Road WORROLONG,SA ,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,25,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,16/10/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331737020,9867483,10096546,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-34.326104,146.050428,9019247,NBN Co Site 1590 Leonard Road HANWOOD,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,225,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,6/9/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331737117,9867483,10086909,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-38.07078,147.08196,9017817,NBN Co Site 72 Bengworden Road COBAINS,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,180,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,16/8/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331737265,9867483,10104539,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,33,-19.204646,146.504032,9010826,Optus Lattice Tower Blue Mountain Drive BLUEWATER PARK,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,135,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,21/9/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331738021,9867483,9999534,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,31.5,-28.194696,152.069915,401468,Optus Site off Mt Tabor/Freestone Rd Mt Tabor WARWICK,QLD,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,205,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,4/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331738022,9867483,9999540,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,45,-38.16855,146.78646,9018436,NBN Co Site 153 Willung Road ROSEDALE,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,320,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,4/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331738231,9867483,10086897,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,41.7,-37.826245,147.6221,36241,Telstra Exchange 45 Grant Street BAIRNSDALE,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,70,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,16/8/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331738233,9867483,10277459,,,3475000000,19900000,3465050000,3484950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-35.972421,147.009018,9019685,NBN Co Site Lot 15 - Hume Highway TABLE TOP,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,245,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,11/8/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331738568,9867483,10086885,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,35.2,-34.883443,147.569183,35411,Rockleigh Albert St JUNEE,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,0,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,16/8/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331738646,9867483,10299812,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,45,-38.16855,146.78646,9018436,NBN Co Site 153 Willung Road ROSEDALE,VIC,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,180,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,18/9/2017,9/12/2015,14/12/2015,13/12/2030,Granted
331738686,9867483,10006514,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,47,-30.127274,153.180889,55338,Optus Site off Greys Rd South West WOOLGOOLGA,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,65,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,19/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331738932,9867483,10003887,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,36,-34.738095,146.554224,34814,Watermain St Sc Com Tower Trig Point NARRANDERA,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,12709.25,X,210,19.6,ALPHA WIRELESS,AW3497, ,0.8,0,Panel (1 sector)-R,17/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331739148,9867483,10003891,,,3455000000,19900000,3445050000,3464950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,36,-34.738095,146.554224,34814,Watermain St Sc Com Tower Trig Point NARRANDERA,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,280,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,17/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331740034,9867483,10003248,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,40,-33.155122,148.173185,9023091,NBN Co Site 104 Back Yamma Road PARKES,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,T,160,8592.509,X,330,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,16/5/2016,9/12/2015,14/12/2015,13/12/2030,Granted
331740056,9867483,10210674,,,3560000000,19900000,3550050000,3569950000,19900000,Spectrum,Device Registration (Spectrum Licences),3.4 GHz Band,35,-31.010099,150.874862,9015376,NBN Co Site 108 Reilleys Rd HALLSVILLE,NSW,NBN Co Spectrum Pty Ltd,Communications Services,19M9W7DEW,R,,,X,120,17.5,ARGUS,SSPX310R, ,0.75,0,Panel (1 sector)-R,29/3/2017,9/12/2015,14/12/2015,13/12/2030,Granted
